T           MC_cycles             N_spins      accepted flips               <E>/N             <|M|>/N
1               10000                   4                  19   -1.99806856591019   0.999396426846934
1               10000                   4                  19   -1.99806903210234   0.999396572531982
1               10000                   4                  19    -1.9980694980695   0.999396718146718
1               10000                   4                  19   -1.99806996381182   0.999396863691194
1               10000                   4                  19   -1.99807042932947   0.999397009165461
1               10000                   4                  19   -1.99807089462262   0.999397154569568
1               10000                   4                  19   -1.99807135969142   0.999397299903568
1               10000                   4                  19   -1.99807182453603    0.99939744516751
1               10000                   4                  19   -1.99807228915663   0.999397590361446
1               10000                   4                  19   -1.99807275355336   0.999397735485425
1               10000                   4                  19    -1.9980732177264   0.999397880539499
1               10000                   4                  19    -1.9980736816759   0.999398025523718
1               10000                   4                  19   -1.99807414540202   0.999398170438132
1               10000                   4                  19   -1.99807460890493   0.999398315282792
1               10000                   4                  19   -1.99807507218479   0.999398460057748
1               10000                   4                  19   -1.99807553524176    0.99939860476305
1               10000                   4                  19     -1.998075998076   0.999398749398749
1               10000                   4                  19   -1.99807646068767   0.999398893964895
1               10000                   4                  19   -1.99807692307692   0.999399038461538
1               10000                   4                  19   -1.99807738524393   0.999399182888729
1               10000                   4                  19   -1.99807784718885   0.999399327246516
1               10000                   4                  19   -1.99807830891184   0.999399471534951
1               10000                   4                  19   -1.99807877041306   0.999399615754083
1               10000                   4                  19   -1.99807923169268   0.999399759903962
1               10000                   4                  19   -1.99807969275084   0.999399903984638
1               10000                   4                  19   -1.99808015358771    0.99940004799616
1               10000                   4                  19   -1.99808061420345    0.99940019193858
1               10000                   4                  19   -1.99808107459822   0.999400335811945
1               10000                   4                  19   -1.99808153477218   0.999400479616307
1               10000                   4                  19   -1.99808199472549   0.999400623351714
1               10000                   4                  19   -1.99808245445829   0.999400767018217
1               10000                   4                  19   -1.99808291397076   0.999400910615864
1               10000                   4                  19   -1.99808337326306   0.999401054144705
1               10000                   4                  19   -1.99808383233533    0.99940119760479
1               10000                   4                  19   -1.99808429118774   0.999401340996169
1               10000                   4                  19   -1.99808474982045   0.999401484318889
1               10000                   4                  19    -1.9980852082336   0.999401627573001
1               10000                   4                  19   -1.99808566642737   0.999401770758555
1               10000                   4                  19   -1.99808612440191   0.999401913875598
1               10000                   4                  19   -1.99808658215738   0.999402056924181
1               10000                   4                  19   -1.99808703969393   0.999402199904352
1               10000                   4                  19   -1.99808749701171   0.999402342816161
1               10000                   4                  19    -1.9980879541109   0.999402485659656
1               10000                   4                  19   -1.99808841099164   0.999402628434886
1               10000                   4                  19   -1.99808886765409   0.999402771141902
1               10000                   4                  19    -1.9980893240984    0.99940291378075
1               10000                   4                  19   -1.99808978032474    0.99940305635148
1               10000                   4                  19   -1.99809023633325   0.999403198854142
1               10000                   4                  19   -1.99809069212411   0.999403341288783
1               10000                   4                  19   -1.99809114769745   0.999403483655452
1               10000                   4                  19   -1.99809160305344   0.999403625954199
1               10000                   4                  19   -1.99809205819223    0.99940376818507
1               10000                   4                  19   -1.99809251311397   0.999403910348116
1               10000                   4                  19   -1.99809296781883   0.999404052443385
1               10000                   4                  19   -1.99809342230696   0.999404194470925
1               10000                   4                  19   -1.99809387657851   0.999404336430784
1               10000                   4                  19   -1.99809433063364   0.999404478323011
1               10000                   4                  19   -1.99809478447249   0.999404620147654
1               10000                   4                  19   -1.99809523809524   0.999404761904762
1               10000                   4                  19   -1.99809569150202   0.999404903594382
1               10000                   4                  19     -1.998096144693   0.999405045216564
1               10000                   4                  19   -1.99809659766833   0.999405186771354
1               10000                   4                  19   -1.99809705042816   0.999405328258801
1               10000                   4                  19   -1.99809750297265   0.999405469678954
1               10000                   4                  19   -1.99809795530195   0.999405611031859
1               10000                   4                  19   -1.99809840741621   0.999405752317566
1               10000                   4                  19   -1.99809885931559   0.999405893536122
1               10000                   4                  19   -1.99809931100024   0.999406034687574
1               10000                   4                  19   -1.99809976247031   0.999406175771972
1               10000                   4                  19   -1.99810021372596   0.999406316789361
1               10000                   4                  19   -1.99810066476733   0.999406457739791
1               10000                   4                  19   -1.99810111559459   0.999406598623309
1               10000                   4                  19   -1.99810156620788   0.999406739439962
1               10000                   4                  19   -1.99810201660735   0.999406880189798
1               10000                   4                  19   -1.99810246679317   0.999407020872865
1               10000                   4                  19   -1.99810291676547    0.99940716148921
1               10000                   4                  19   -1.99810336652442   0.999407302038881
1               10000                   4                  19   -1.99810381607016   0.999407442521925
1               10000                   4                  19   -1.99810426540284   0.999407582938389
1               10000                   4                  19   -1.99810471452262    0.99940772328832
1               10000                   4                  19   -1.99810516342965   0.999407863571767
1               10000                   4                  19   -1.99810561212408   0.999408003788776
1               10000                   4                  19   -1.99810606060606   0.999408143939394
1               10000                   4                  19   -1.99810650887574   0.999408284023669
1               10000                   4                  19   -1.99810695693327   0.999408424041647
1               10000                   4                  19    -1.9981074047788   0.999408563993376
1               10000                   4                  19   -1.99810785241249   0.999408703878903
1               10000                   4                  19   -1.99810829983448   0.999408843698274
1               10000                   4                  19   -1.99810874704492   0.999408983451537
1               10000                   4                  19   -1.99810919404396   0.999409123138738
1               10000                   4                  19   -1.99810964083176   0.999409262759924
1               10000                   4                  19   -1.99811008740846   0.999409402315143
1               10000                   4                  19   -1.99811053377421    0.99940954180444
1               10000                   4                  19   -1.99811097992916   0.999409681227863
1               10000                   4                  19   -1.99811142587347   0.999409820585458
1               10000                   4                  19   -1.99811187160727   0.999409959877272
1               10000                   4                  19   -1.99811231713072   0.999410099103351
1               10000                   4                  19   -1.99811276244397   0.999410238263741
1               10000                   4                  19   -1.99811320754717   0.999410377358491
1               10000                   4                  19   -1.99811365244046   0.999410516387644
1               10000                   4                  19     -1.998114097124   0.999410655351249
1               10000                   4                  19   -1.99811454159793   0.999410794249352
1               10000                   4                  19   -1.99811498586239   0.999410933081998
1               10000                   4                  19   -1.99811542991755   0.999411071849234
1               10000                   4                  19   -1.99811587376354   0.999411210551107
1               10000                   4                  19   -1.99811631740052   0.999411349187662
1               10000                   4                  19   -1.99811676082863   0.999411487758945
1               10000                   4                  19   -1.99811720404801   0.999411626265004
1               10000                   4                  19   -1.99811764705882   0.999411764705882
1               10000                   4                  19   -1.99811808986121   0.999411903081628
1               10000                   4                  19   -1.99811853245532   0.999412041392286
1               10000                   4                  19   -1.99811897484129   0.999412179637903
1               10000                   4                  19   -1.99811941701928   0.999412317818524
1               10000                   4                  19   -1.99811985898942   0.999412455934195
1               10000                   4                  19   -1.99812030075188   0.999412593984962
1               10000                   4                  19   -1.99812074230679   0.999412731970872
1               10000                   4                  19    -1.9981211836543   0.999412869891968
1               10000                   4                  19   -1.99812162479455   0.999413007748298
1               10000                   4                  19    -1.9981220657277   0.999413145539906
1               10000                   4                  19   -1.99812250645388   0.999413283266839
1               10000                   4                  19   -1.99812294697325   0.999413420929141
1               10000                   4                  19   -1.99812338728595   0.999413558526859
1               10000                   4                  19   -1.99812382739212   0.999413696060037
1               10000                   4                  19   -1.99812426729191   0.999413833528722
1               10000                   4                  19   -1.99812470698547   0.999413970932958
1               10000                   4                  19   -1.99812514647293   0.999414108272791
1               10000                   4                  19   -1.99812558575445   0.999414245548266
1               10000                   4                  19   -1.99812602483017   0.999414382759428
1               10000                   4                  19   -1.99812646370023   0.999414519906323
1               10000                   4                  19   -1.99812690236479   0.999414656988996
1               10000                   4                  19   -1.99812734082397   0.999414794007491
1               10000                   4                  19   -1.99812777907793   0.999414930961854
1               10000                   4                  19   -1.99812821712681   0.999415067852129
1               10000                   4                  19   -1.99812865497076   0.999415204678363
1               10000                   4                  19   -1.99812909260992   0.999415341440599
1               10000                   4                  19   -1.99812953004442   0.999415478138882
1               10000                   4                  19   -1.99812996727443   0.999415614773259
1               10000                   4                  19   -1.99813040430007   0.999415751343772
1               10000                   4                  19    -1.9981308411215   0.999415887850467
1               10000                   4                  19   -1.99813127773885   0.999416024293389
1               10000                   4                  19   -1.99813171415227   0.999416160672583
1               10000                   4                  19    -1.9981321503619   0.999416296988092
1               10000                   4                  19   -1.99813258636788   0.999416433239963
1               10000                   4                  19   -1.99813302217036   0.999416569428238
1               10000                   4                  19   -1.99813345776948   0.999416705552963
1               10000                   4                  19   -1.99813389316538   0.999416841614182
1               10000                   4                  19   -1.99813432835821    0.99941697761194
1               10000                   4                  19    -1.9981347633481   0.999417113546281
1               10000                   4                  19    -1.9981351981352   0.999417249417249
1               10000                   4                  19   -1.99813563271965   0.999417385224889
1               10000                   4                  19   -1.99813606710158   0.999417520969245
1               10000                   4                  19   -1.99813650128116   0.999417656650361
1               10000                   4                  19    -1.9981369352585   0.999417792268281
1               10000                   4                  19   -1.99813736903376    0.99941792782305
1               10000                   4                  19   -1.99813780260708   0.999418063314711
1               10000                   4                  19   -1.99813823597859   0.999418198743309
1               10000                   4                  19   -1.99813866914844   0.999418334108888
1               10000                   4                  19   -1.99813910211677   0.999418469411491
1               10000                   4                  19   -1.99813953488372   0.999418604651163
1               10000                   4                  19   -1.99813996744943   0.999418739827947
1               10000                   4                  19   -1.99814039981404   0.999418874941888
1               10000                   4                  19   -1.99814083197769   0.999419009993028
1               10000                   4                  19   -1.99814126394052   0.999419144981413
1               10000                   4                  19   -1.99814169570267   0.999419279907085
1               10000                   4                  19   -1.99814212726428   0.999419414770088
1               10000                   4                  19   -1.99814255862549   0.999419549570467
1               10000                   4                  19   -1.99814298978644   0.999419684308264
1               10000                   4                  19   -1.99814342074727   0.999419818983523
1               10000                   4                  19   -1.99814385150812   0.999419953596288
1               10000                   4                  19   -1.99814428206913   0.999420088146602
1               10000                   4                  19   -1.99814471243043   0.999420222634508
1               10000                   4                  19   -1.99814514259216   0.999420357060051
1               10000                   4                  19   -1.99814557255447   0.999420491423273
1               10000                   4                  19    -1.9981460023175   0.999420625724218
1               10000                   4                  19   -1.99814643188137   0.999420759962929
1               10000                   4                  19   -1.99814686124624   0.999420894139449
1               10000                   4                  19   -1.99814729041223   0.999421028253821
1               10000                   4                  19   -1.99814771937949   0.999421162306089
1               10000                   4                  19   -1.99814814814815   0.999421296296296
1               10000                   4                  19   -1.99814857671835   0.999421430224485
1               10000                   4                  19   -1.99814900509024   0.999421564090699
1               10000                   4                  19   -1.99814943326394    0.99942169789498
1               10000                   4                  19   -1.99814986123959   0.999421831637373
1               10000                   4                  19   -1.99815028901734   0.999421965317919
1               10000                   4                  19   -1.99815071659732   0.999422098936662
1               10000                   4                  19   -1.99815114397966   0.999422232493645
1               10000                   4                  19   -1.99815157116451   0.999422365988909
1               10000                   4                  19     -1.998151998152   0.999422499422499
1               10000                   4                  19   -1.99815242494226   0.999422632794457
1               10000                   4                  19   -1.99815285153544   0.999422766104826
1               10000                   4                  19   -1.99815327793167   0.999422899353647
1               10000                   4                  19   -1.99815370413109   0.999423032540965
1               10000                   4                  19   -1.99815413013383    0.99942316566682
1               10000                   4                  19   -1.99815455594002   0.999423298731257
1               10000                   4                  19   -1.99815498154982   0.999423431734317
1               10000                   4                  19   -1.99815540696334   0.999423564676043
1               10000                   4                  19   -1.99815583218073   0.999423697556478
1               10000                   4                  19   -1.99815625720212   0.999423830375663
1               10000                   4                  19   -1.99815668202765   0.999423963133641
1               10000                   4                  19   -1.99815710665745   0.999424095830454
1               10000                   4                  19   -1.99815753109166   0.999424228466145
1               10000                   4                  19   -1.99815795533042   0.999424361040755
1               10000                   4                  19   -1.99815837937385   0.999424493554328
1               10000                   4                  19   -1.99815880322209   0.999424626006905
1               10000                   4                  19   -1.99815922687529   0.999424758398527
1               10000                   4                  19   -1.99815965033356   0.999424890729239
1               10000                   4                  19   -1.99816007359706    0.99942502299908
1               10000                   4                  19    -1.9981604966659   0.999425155208094
1               10000                   4                  19   -1.99816091954023   0.999425287356322
1               10000                   4                  19   -1.99816134222018   0.999425419443806
1               10000                   4                  19   -1.99816176470588   0.999425551470588
1               10000                   4                  19   -1.99816218699747    0.99942568343671
1               10000                   4                  19   -1.99816260909509   0.999425815342214
1               10000                   4                  19   -1.99816303099885   0.999425947187141
1               10000                   4                  19   -1.99816345270891   0.999426078971534
1               10000                   4                  19   -1.99816387422538   0.999426210695433
1               10000                   4                  19   -1.99816429554842    0.99942634235888
1               10000                   4                  19   -1.99816471667814   0.999426473961918
1               10000                   4                  19   -1.99816513761468   0.999426605504587
1               10000                   4                  19   -1.99816555835817    0.99942673698693
1               10000                   4                  19   -1.99816597890876   0.999426868408987
1               10000                   4                  19   -1.99816639926656     0.9994269997708
1               10000                   4                  19   -1.99816681943171   0.999427131072411
1               10000                   4                  19   -1.99816723940435    0.99942726231386
1               10000                   4                  19   -1.99816765918461    0.99942739349519
1               10000                   4                  19   -1.99816807877261   0.999427524616441
1               10000                   4                  19    -1.9981684981685   0.999427655677656
1               10000                   4                  19    -1.9981689173724   0.999427786678874
1               10000                   4                  19   -1.99816933638444   0.999427917620137
1               10000                   4                  19   -1.99816975520476   0.999428048501487
1               10000                   4                  19   -1.99817017383349   0.999428179322964
1               10000                   4                  19   -1.99817059227075    0.99942831008461
1               10000                   4                  19   -1.99817101051669   0.999428440786466
1               10000                   4                  19   -1.99817142857143   0.999428571428571
1               10000                   4                  19    -1.9981718464351   0.999428702010969
1               10000                   4                  19   -1.99817226410784   0.999428832533699
1               10000                   4                  19   -1.99817268158977   0.999428962996802
1               10000                   4                  19   -1.99817309888102    0.99942909340032
1               10000                   4                  19   -1.99817351598174   0.999429223744292
1               10000                   4                  19   -1.99817393289203   0.999429354028761
1               10000                   4                  19   -1.99817434961205   0.999429484253765
1               10000                   4                  19   -1.99817476614191   0.999429614419348
1               10000                   4                  19   -1.99817518248175   0.999429744525547
1               10000                   4                  19    -1.9981755986317   0.999429874572406
1               10000                   4                  19   -1.99817601459188   0.999430004559964
1               10000                   4                  19   -1.99817643036243   0.999430134488261
1               10000                   4                  19   -1.99817684594348   0.999430264357338
1               10000                   4                  19   -1.99817726133516   0.999430394167236
1               10000                   4                  19   -1.99817767653759   0.999430523917995
1               10000                   4                  19    -1.9981780915509   0.999430653609656
1               10000                   4                  19   -1.99817850637523   0.999430783242259
1               10000                   4                  19    -1.9981789210107   0.999430912815843
1               10000                   4                  19   -1.99817933545744   0.999431042330451
1               10000                   4                  19   -1.99817974971559   0.999431171786121
1               10000                   4                  19   -1.99818016378526   0.999431301182894
1               10000                   4                  19   -1.99818057766659    0.99943143052081
1               10000                   4                  19   -1.99818099135971   0.999431559799909
1               10000                   4                  19   -1.99818140486474   0.999431689020232
1               10000                   4                  19   -1.99818181818182   0.999431818181818
1               10000                   4                  19   -1.99818223131107   0.999431947284708
1               10000                   4                  19   -1.99818264425261   0.999432076328941
1               10000                   4                  19   -1.99818305700659   0.999432205314558
1               10000                   4                  19   -1.99818346957312   0.999432334241598
1               10000                   4                  19   -1.99818388195233   0.999432463110102
1               10000                   4                  19   -1.99818429414435   0.999432591920109
1               10000                   4                  19   -1.99818470614931   0.999432720671659
1               10000                   4                  19   -1.99818511796733   0.999432849364791
1               10000                   4                  19   -1.99818552959855   0.999432977999546
1               10000                   4                  19   -1.99818594104308   0.999433106575964
1               10000                   4                  19   -1.99818635230107   0.999433235094083
1               10000                   4                  19   -1.99818676337262   0.999433363553944
1               10000                   4                  19   -1.99818717425787   0.999433491955586
1               10000                   4                  19   -1.99818758495696   0.999433620299048
1               10000                   4                  19   -1.99818799546999   0.999433748584372
1               10000                   4                  19    -1.9981884057971   0.999433876811594
1               10000                   4                  19   -1.99818881593842   0.999434004980756
1               10000                   4                  19   -1.99818922589407   0.999434133091897
1               10000                   4                  19   -1.99818963566418   0.999434261145055
1               10000                   4                  19   -1.99819004524887   0.999434389140271
1               10000                   4                  19   -1.99819045464827   0.999434517077584
1               10000                   4                  19   -1.99819086386251   0.999434644957033
1               10000                   4                  19    -1.9981912728917   0.999434772778657
1               10000                   4                  19   -1.99819168173599   0.999434900542496
1               10000                   4                  19   -1.99819209039548   0.999435028248588
1               10000                   4                  19   -1.99819249887031   0.999435155896972
1               10000                   4                  19   -1.99819290716061   0.999435283487689
1               10000                   4                  19   -1.99819331526649   0.999435411020777
1               10000                   4                  19   -1.99819372318808   0.999435538496275
1               10000                   4                  19   -1.99819413092551   0.999435665914221
1               10000                   4                  19    -1.9981945384789   0.999435793274656
1               10000                   4                  19   -1.99819494584838   0.999435920577617
1               10000                   4                  19   -1.99819535303406   0.999436047823145
1               10000                   4                  19   -1.99819576003608   0.999436175011276
1               10000                   4                  19   -1.99819616685457   0.999436302142052
1               10000                   4                  19   -1.99819657348963   0.999436429215509
1               10000                   4                  19    -1.9981969799414   0.999436556231688
1               10000                   4                  19      -1.99819738621   0.999436683190626
1               10000                   4                  19   -1.99819779229556   0.999436810092363
1               10000                   4                  19    -1.9981981981982   0.999436936936937
1               10000                   4                  19   -1.99819860391804   0.999437063724386
1               10000                   4                  19    -1.9981990094552    0.99943719045475
1               10000                   4                  19   -1.99819941480981   0.999437317128067
1               10000                   4                  19     -1.998199819982   0.999437443744374
1               10000                   4                  19   -1.99820022497188   0.999437570303712
1               10000                   4                  19   -1.99820062977958   0.999437696806118
1               10000                   4                  19   -1.99820103440522    0.99943782325163
1               10000                   4                  19   -1.99820143884892   0.999437949640288
1               10000                   4                  19   -1.99820184311081   0.999438075972129
1               10000                   4                  19   -1.99820224719101   0.999438202247191
1               10000                   4                  19   -1.99820265108964   0.999438328465513
1               10000                   4                  19   -1.99820305480683   0.999438454627134
1               10000                   4                  19   -1.99820345834269   0.999438580732091
1               10000                   4                  19   -1.99820386169735   0.999438706780422
1               10000                   4                  19   -1.99820426487093   0.999438832772166
1               10000                   4                  19   -1.99820466786355   0.999438958707361
1               10000                   4                  19   -1.99820507067534   0.999439084586044
1               10000                   4                  19   -1.99820547330642   0.999439210408255
1               10000                   4                  19    -1.9982058757569    0.99943933617403
1               10000                   4                  19   -1.99820627802691   0.999439461883408
1               10000                   4                  19   -1.99820668011657   0.999439587536427
1               10000                   4                  19     -1.998207082026   0.999439713133124
1               10000                   4                  19   -1.99820748375532   0.999439838673538
1               10000                   4                  19   -1.99820788530466   0.999439964157706
1               10000                   4                  19   -1.99820828667413   0.999440089585666
1               10000                   4                  19   -1.99820868786386   0.999440214957456
1               10000                   4                  19   -1.99820908887396   0.999440340273114
1               10000                   4                  19   -1.99820948970457   0.999440465532677
1               10000                   4                  19   -1.99820989035578   0.999440590736183
1               10000                   4                  19   -1.99821029082774   0.999440715883669
1               10000                   4                  19   -1.99821069112055   0.999440840975173
1               10000                   4                  19   -1.99821109123435   0.999440966010733
1               10000                   4                  19   -1.99821149116924   0.999441090990387
1               10000                   4                  19   -1.99821189092535   0.999441215914171
1               10000                   4                  19   -1.99821229050279   0.999441340782123
1               10000                   4                  19    -1.9982126899017   0.999441465594281
1               10000                   4                  19   -1.99821308912218   0.999441590350681
1               10000                   4                  19   -1.99821348816436   0.999441715051362
1               10000                   4                  19   -1.99821388702835   0.999441839696361
1               10000                   4                  19   -1.99821428571429   0.999441964285714
1               10000                   4                  19   -1.99821468422227    0.99944208881946
1               10000                   4                  19   -1.99821508255243   0.999442213297635
1               10000                   4                  19   -1.99821548070489   0.999442337720277
1               10000                   4                  19   -1.99821587867975   0.999442462087422
1               10000                   4                  19   -1.99821627647715   0.999442586399108
1               10000                   4                  19   -1.99821667409719   0.999442710655372
1               10000                   4                  19      -1.99821707154   0.999442834856251
1               10000                   4                  19    -1.9982174688057   0.999442959001782
1               10000                   4                  19   -1.99821786589441   0.999443083092003
1               10000                   4                  19   -1.99821826280624   0.999443207126949
1               10000                   4                  19    -1.9982186595413   0.999443331106658
1               10000                   4                  19   -1.99821905609973   0.999443455031166
1               10000                   4                  19   -1.99821945248164   0.999443578900512
1               10000                   4                  19   -1.99821984868714   0.999443702714731
1               10000                   4                  19   -1.99822024471635    0.99944382647386
1               10000                   4                  19   -1.99822064056939   0.999443950177936
1               10000                   4                  19   -1.99822103624639   0.999444073826996
1               10000                   4                  19   -1.99822143174744   0.999444197421076
1               10000                   4                  19   -1.99822182707268   0.999444320960213
1               10000                   4                  19   -1.99822222222222   0.999444444444444
1               10000                   4                  19   -1.99822261719618   0.999444567873806
1               10000                   4                  19   -1.99822301199467   0.999444691248334
1               10000                   4                  19   -1.99822340661781   0.999444814568066
1               10000                   4                  19   -1.99822380106572   0.999444937833037
1               10000                   4                  19   -1.99822419533851   0.999445061043285
1               10000                   4                  19   -1.99822458943631   0.999445184198846
1               10000                   4                  19   -1.99822498335922   0.999445307299756
1               10000                   4                  19   -1.99822537710736   0.999445430346051
1               10000                   4                  19   -1.99822577068086   0.999445553337769
1               10000                   4                  19   -1.99822616407982   0.999445676274945
1               10000                   4                  19   -1.99822655730437   0.999445799157615
1               10000                   4                  19   -1.99822695035461   0.999445921985816
1               10000                   4                  19   -1.99822734323067   0.999446044759583
1               10000                   4                  19   -1.99822773593265   0.999446167478954
1               10000                   4                  19   -1.99822812846069   0.999446290143965
1               10000                   4                  19   -1.99822852081488    0.99944641275465
1               10000                   4                  19   -1.99822891299535   0.999446535311047
1               10000                   4                  19   -1.99822930500221   0.999446657813192
1               10000                   4                  19   -1.99822969683558    0.99944678026112
1               10000                   4                  19   -1.99823008849558   0.999446902654867
1               10000                   4                  19    -1.9982304799823    0.99944702499447
1               10000                   4                  19   -1.99823087129589   0.999447147279965
1               10000                   4                  19   -1.99823126243644   0.999447269511386
1               10000                   4                  19   -1.99823165340407   0.999447391688771
1               10000                   4                  19   -1.99823204419889   0.999447513812155
1               10000                   4                  19   -1.99823243482103   0.999447635881573
1               10000                   4                  19    -1.9982328252706   0.999447757897062
1               10000                   4                  19    -1.9982332155477   0.999447879858657
1               10000                   4                  19   -1.99823360565246   0.999448001766394
1               10000                   4                  19   -1.99823399558499   0.999448123620309
1               10000                   4                  19    -1.9982343853454   0.999448245420437
1               10000                   4                  19    -1.9982347749338   0.999448367166814
1               10000                   4                  19   -1.99823516435032   0.999448488859475
1               10000                   4                  19   -1.99823555359506   0.999448610498456
1               10000                   4                  19   -1.99823594266814   0.999448732083793
1               10000                   4                  19   -1.99823633156966    0.99944885361552
1               10000                   4                  19   -1.99823672029976   0.999448975093674
1               10000                   4                  19   -1.99823710885853    0.99944909651829
1               10000                   4                  19   -1.99823749724609   0.999449217889403
1               10000                   4                  19   -1.99823788546256   0.999449339207048
1               10000                   4                  19   -1.99823827350804   0.999449460471262
1               10000                   4                  19   -1.99823866138265   0.999449581682078
1               10000                   4                  19   -1.99823904908651   0.999449702839533
1               10000                   4                  19   -1.99823943661972   0.999449823943662
1               10000                   4                  19    -1.9982398239824   0.999449944994499
1               10000                   4                  19   -1.99824021117466   0.999450065992081
1               10000                   4                  19   -1.99824059819661   0.999450186936442
1               10000                   4                  19   -1.99824098504837   0.999450307827617
1               10000                   4                  19   -1.99824137173005   0.999450428665641
1               10000                   4                  19   -1.99824175824176   0.999450549450549
1               10000                   4                  19   -1.99824214458361   0.999450670182378
1               10000                   4                  19   -1.99824253075571    0.99945079086116
1               10000                   4                  19   -1.99824291675818   0.999450911486932
1               10000                   4                  19   -1.99824330259113   0.999451032059728
1               10000                   4                  19   -1.99824368825467   0.999451152579583
1               10000                   4                  19    -1.9982440737489   0.999451273046532
1               10000                   4                  19   -1.99824445907395    0.99945139346061
1               10000                   4                  19   -1.99824484422993   0.999451513821852
1               10000                   4                  19   -1.99824522921693   0.999451634130292
1               10000                   4                  19   -1.99824561403509   0.999451754385965
1               10000                   4                  19    -1.9982459986845   0.999451874588906
1               10000                   4                  19   -1.99824638316528   0.999451994739149
1               10000                   4                  19   -1.99824676747754    0.99945211483673
1               10000                   4                  19   -1.99824715162138   0.999452234881683
1               10000                   4                  19   -1.99824753559693   0.999452354874042
1               10000                   4                  19   -1.99824791940429   0.999452474813841
1               10000                   4                  19   -1.99824830304357   0.999452594701117
1               10000                   4                  19   -1.99824868651489   0.999452714535902
1               10000                   4                  19   -1.99824906981834   0.999452834318232
1               10000                   4                  19   -1.99824945295405    0.99945295404814
1               10000                   4                  19   -1.99824983592212   0.999453073725662
1               10000                   4                  19   -1.99825021872266   0.999453193350831
1               10000                   4                  19   -1.99825060135578   0.999453312923682
1               10000                   4                  19    -1.9982509838216    0.99945343244425
1               10000                   4                  19   -1.99825136612022   0.999453551912568
1               10000                   4                  19   -1.99825174825175   0.999453671328671
1               10000                   4                  19    -1.9982521302163   0.999453790692593
1               10000                   4                  19   -1.99825251201398   0.999453910004369
1               10000                   4                  19    -1.9982528936449   0.999454029264031
1               10000                   4                  19   -1.99825327510917   0.999454148471616
1               10000                   4                  19    -1.9982536564069   0.999454267627156
1               10000                   4                  19   -1.99825403753819   0.999454386730685
1               10000                   4                  19   -1.99825441850316   0.999454505782239
