T           MC_cycles             N_spins      accepted flips               <E>/N             <|M|>/N
2.72222222222222                 100                   4                  42                -1.5   0.833333333333333
2.72222222222222                 100                   4                  42   -1.51020408163265   0.836734693877551
2.72222222222222                 100                   4                  42               -1.52                0.84
2.72222222222222                 100                   4                  42   -1.52941176470588   0.843137254901961
2.72222222222222                 100                   4                  42   -1.53846153846154   0.846153846153846
2.72222222222222                 100                   4                  42   -1.54716981132075   0.849056603773585
2.72222222222222                 100                   4                  44   -1.51851851851852   0.833333333333333
2.72222222222222                 100                   4                  48   -1.52727272727273   0.836363636363636
2.72222222222222                 100                   4                  50   -1.53571428571429   0.839285714285714
2.72222222222222                 100                   4                  50   -1.54385964912281   0.842105263157895
2.72222222222222                 100                   4                  50   -1.55172413793103   0.844827586206897
2.72222222222222                 100                   4                  50   -1.55932203389831   0.847457627118644
2.72222222222222                 100                   4                  50   -1.56666666666667                0.85
2.72222222222222                 100                   4                  50   -1.57377049180328   0.852459016393443
2.72222222222222                 100                   4                  50   -1.58064516129032   0.854838709677419
2.72222222222222                 100                   4                  50   -1.58730158730159   0.857142857142857
2.72222222222222                 100                   4                  50            -1.59375            0.859375
2.72222222222222                 100                   4                  50                -1.6   0.861538461538462
2.72222222222222                 100                   4                  51   -1.57575757575758   0.856060606060606
2.72222222222222                 100                   4                  52   -1.58208955223881   0.858208955223881
2.72222222222222                 100                   4                  52   -1.58823529411765   0.860294117647059
2.72222222222222                 100                   4                  52   -1.59420289855072    0.86231884057971
2.72222222222222                 100                   4                  52                -1.6   0.864285714285714
2.72222222222222                 100                   4                  52    -1.6056338028169   0.866197183098592
2.72222222222222                 100                   4                  54   -1.61111111111111   0.868055555555556
2.72222222222222                 100                   4                  54   -1.61643835616438    0.86986301369863
2.72222222222222                 100                   4                  54   -1.62162162162162   0.871621621621622
2.72222222222222                 100                   4                  54   -1.62666666666667   0.873333333333333
2.72222222222222                 100                   4                  54   -1.63157894736842               0.875
2.72222222222222                 100                   4                  54   -1.63636363636364   0.876623376623377
2.72222222222222                 100                   4                  54   -1.64102564102564   0.878205128205128
2.72222222222222                 100                   4                  54   -1.64556962025316   0.879746835443038
2.72222222222222                 100                   4                  54               -1.65             0.88125
2.72222222222222                 100                   4                  54   -1.65432098765432   0.882716049382716
2.72222222222222                 100                   4                  57   -1.63414634146341   0.878048780487805
2.72222222222222                 100                   4                  60   -1.59036144578313   0.867469879518072
2.72222222222222                 100                   4                  62    -1.5952380952381   0.869047619047619
2.72222222222222                 100                   4                  62                -1.6   0.870588235294118
2.72222222222222                 100                   4                  62    -1.6046511627907   0.872093023255814
2.72222222222222                 100                   4                  62   -1.60919540229885   0.873563218390805
2.72222222222222                 100                   4                  63   -1.59090909090909   0.869318181818182
2.72222222222222                 100                   4                  66   -1.55056179775281   0.859550561797753
2.72222222222222                 100                   4                  69   -1.53333333333333   0.855555555555556
2.72222222222222                 100                   4                  72   -1.51648351648352   0.846153846153846
2.72222222222222                 100                   4                  74   -1.52173913043478   0.847826086956522
2.72222222222222                 100                   4                  74   -1.52688172043011   0.849462365591398
2.72222222222222                 100                   4                  74   -1.53191489361702   0.851063829787234
2.72222222222222                 100                   4                  74   -1.53684210526316   0.852631578947368
2.72222222222222                 100                   4                  74   -1.54166666666667   0.854166666666667
2.72222222222222                 100                   4                  74   -1.54639175257732   0.855670103092783
2.72222222222222                 100                   4                  74   -1.55102040816327   0.857142857142857
2.72222222222222                 100                   4                  75   -1.53535353535354   0.853535353535353
2.72222222222222                 100                   4                  78               -1.54               0.855
2.77777777777778                 100                   4                   4                  -2                   1
2.77777777777778                 100                   4                   4                  -2                   1
2.77777777777778                 100                   4                   4                  -2                   1
2.77777777777778                 100                   4                   4                  -2                   1
2.77777777777778                 100                   4                   5                -1.6                 0.9
2.77777777777778                 100                   4                   6   -1.66666666666667   0.916666666666667
2.77777777777778                 100                   4                   6   -1.71428571428571   0.928571428571429
2.77777777777778                 100                   4                   8               -1.75              0.9375
2.77777777777778                 100                   4                   8   -1.77777777777778   0.944444444444444
2.77777777777778                 100                   4                   8                -1.8                0.95
2.77777777777778                 100                   4                   8   -1.81818181818182   0.954545454545455
2.77777777777778                 100                   4                   8   -1.83333333333333   0.958333333333333
2.77777777777778                 100                   4                   9   -1.69230769230769   0.923076923076923
2.77777777777778                 100                   4                  12   -1.57142857142857   0.857142857142857
2.77777777777778                 100                   4                  15   -1.46666666666667   0.833333333333333
2.77777777777778                 100                   4                  16              -1.375             0.78125
2.77777777777778                 100                   4                  20   -1.29411764705882   0.735294117647059
2.77777777777778                 100                   4                  24   -1.33333333333333                0.75
2.77777777777778                 100                   4                  24   -1.36842105263158   0.763157894736842
2.77777777777778                 100                   4                  28                -1.3               0.725
2.77777777777778                 100                   4                  30   -1.23809523809524    0.69047619047619
2.77777777777778                 100                   4                  32   -1.27272727272727   0.704545454545455
2.77777777777778                 100                   4                  32   -1.30434782608696   0.717391304347826
2.77777777777778                 100                   4                  32   -1.33333333333333   0.729166666666667
2.77777777777778                 100                   4                  32               -1.36                0.74
2.77777777777778                 100                   4                  35   -1.30769230769231   0.730769230769231
2.77777777777778                 100                   4                  38   -1.33333333333333   0.740740740740741
2.77777777777778                 100                   4                  38   -1.35714285714286                0.75
2.77777777777778                 100                   4                  39   -1.31034482758621   0.741379310344828
2.77777777777778                 100                   4                  40   -1.33333333333333                0.75
2.77777777777778                 100                   4                  40   -1.35483870967742   0.758064516129032
2.77777777777778                 100                   4                  40              -1.375            0.765625
2.77777777777778                 100                   4                  40   -1.39393939393939   0.772727272727273
2.77777777777778                 100                   4                  40   -1.41176470588235   0.779411764705882
2.77777777777778                 100                   4                  40   -1.42857142857143   0.785714285714286
2.77777777777778                 100                   4                  40   -1.44444444444444   0.791666666666667
2.77777777777778                 100                   4                  40   -1.45945945945946   0.797297297297297
2.77777777777778                 100                   4                  40   -1.47368421052632   0.802631578947368
2.77777777777778                 100                   4                  40   -1.48717948717949   0.807692307692308
2.77777777777778                 100                   4                  40                -1.5              0.8125
2.77777777777778                 100                   4                  40   -1.51219512195122   0.817073170731707
2.77777777777778                 100                   4                  40   -1.52380952380952   0.821428571428571
2.77777777777778                 100                   4                  40   -1.53488372093023   0.825581395348837
2.77777777777778                 100                   4                  40   -1.54545454545455   0.829545454545455
2.77777777777778                 100                   4                  40   -1.55555555555556   0.833333333333333
2.77777777777778                 100                   4                  40   -1.56521739130435    0.83695652173913
2.77777777777778                 100                   4                  40   -1.57446808510638   0.840425531914894
2.77777777777778                 100                   4                  40   -1.58333333333333             0.84375
2.77777777777778                 100                   4                  40   -1.59183673469388   0.846938775510204
2.77777777777778                 100                   4                  43               -1.56                0.84
2.77777777777778                 100                   4                  45   -1.52941176470588   0.833333333333333
2.77777777777778                 100                   4                  46   -1.53846153846154   0.836538461538462
2.77777777777778                 100                   4                  46   -1.54716981132075   0.839622641509434
2.77777777777778                 100                   4                  46   -1.55555555555556   0.842592592592593
2.77777777777778                 100                   4                  46   -1.56363636363636   0.845454545454545
2.77777777777778                 100                   4                  46   -1.57142857142857   0.848214285714286
2.77777777777778                 100                   4                  46   -1.57894736842105   0.850877192982456
2.77777777777778                 100                   4                  46   -1.58620689655172   0.853448275862069
2.77777777777778                 100                   4                  46   -1.59322033898305   0.855932203389831
2.77777777777778                 100                   4                  46                -1.6   0.858333333333333
2.77777777777778                 100                   4                  48   -1.57377049180328   0.844262295081967
2.77777777777778                 100                   4                  50   -1.58064516129032   0.846774193548387
2.77777777777778                 100                   4                  50   -1.58730158730159   0.849206349206349
2.77777777777778                 100                   4                  50            -1.59375           0.8515625
2.77777777777778                 100                   4                  51   -1.56923076923077   0.846153846153846
2.77777777777778                 100                   4                  52   -1.57575757575758   0.848484848484849
2.77777777777778                 100                   4                  52   -1.58208955223881   0.850746268656716
2.77777777777778                 100                   4                  53   -1.55882352941176   0.845588235294118
2.77777777777778                 100                   4                  54   -1.56521739130435   0.847826086956522
2.77777777777778                 100                   4                  54   -1.57142857142857                0.85
2.77777777777778                 100                   4                  54   -1.57746478873239   0.852112676056338
2.77777777777778                 100                   4                  54   -1.58333333333333   0.854166666666667
2.77777777777778                 100                   4                  54   -1.58904109589041   0.856164383561644
2.77777777777778                 100                   4                  54   -1.59459459459459   0.858108108108108
2.77777777777778                 100                   4                  54                -1.6                0.86
2.77777777777778                 100                   4                  54   -1.60526315789474   0.861842105263158
2.77777777777778                 100                   4                  54   -1.61038961038961   0.863636363636364
2.77777777777778                 100                   4                  54   -1.61538461538462   0.865384615384615
2.77777777777778                 100                   4                  54   -1.62025316455696   0.867088607594937
2.77777777777778                 100                   4                  54              -1.625             0.86875
2.77777777777778                 100                   4                  54   -1.62962962962963    0.87037037037037
2.77777777777778                 100                   4                  56   -1.63414634146341   0.871951219512195
2.77777777777778                 100                   4                  58   -1.63855421686747   0.873493975903614
2.77777777777778                 100                   4                  58   -1.64285714285714               0.875
2.77777777777778                 100                   4                  58   -1.64705882352941   0.876470588235294
2.77777777777778                 100                   4                  58   -1.65116279069767   0.877906976744186
2.77777777777778                 100                   4                  60    -1.6551724137931   0.879310344827586
2.77777777777778                 100                   4                  60   -1.65909090909091   0.880681818181818
2.77777777777778                 100                   4                  60   -1.66292134831461   0.882022471910112
2.77777777777778                 100                   4                  60   -1.66666666666667   0.883333333333333
2.77777777777778                 100                   4                  60   -1.67032967032967   0.884615384615385
2.77777777777778                 100                   4                  60   -1.67391304347826   0.885869565217391
2.77777777777778                 100                   4                  60   -1.67741935483871   0.887096774193548
2.77777777777778                 100                   4                  60   -1.68085106382979   0.888297872340426
2.77777777777778                 100                   4                  60   -1.68421052631579   0.889473684210526
2.77777777777778                 100                   4                  61   -1.66666666666667   0.885416666666667
2.77777777777778                 100                   4                  63   -1.64948453608247   0.881443298969072
2.77777777777778                 100                   4                  66    -1.6530612244898    0.88265306122449
2.77777777777778                 100                   4                  66   -1.65656565656566   0.883838383838384
2.77777777777778                 100                   4                  67               -1.64                0.88
2.83333333333333                 100                   4                   3                  -2                   1
2.83333333333333                 100                   4                   5                  -2                   1
2.83333333333333                 100                   4                   5                  -2                   1
2.83333333333333                 100                   4                   5                  -2                   1
2.83333333333333                 100                   4                   5                  -2                   1
2.83333333333333                 100                   4                   7   -1.66666666666667   0.833333333333333
2.83333333333333                 100                   4                  11   -1.71428571428571   0.857142857142857
2.83333333333333                 100                   4                  11               -1.75               0.875
2.83333333333333                 100                   4                  11   -1.77777777777778   0.888888888888889
2.83333333333333                 100                   4                  11                -1.8                 0.9
2.83333333333333                 100                   4                  11   -1.81818181818182   0.909090909090909
2.83333333333333                 100                   4                  11   -1.83333333333333   0.916666666666667
2.83333333333333                 100                   4                  12   -1.69230769230769   0.884615384615385
2.83333333333333                 100                   4                  16   -1.57142857142857   0.857142857142857
2.83333333333333                 100                   4                  17                -1.6   0.866666666666667
2.83333333333333                 100                   4                  17              -1.625               0.875
2.83333333333333                 100                   4                  17   -1.64705882352941   0.882352941176471
2.83333333333333                 100                   4                  17   -1.66666666666667   0.888888888888889
2.83333333333333                 100                   4                  17   -1.68421052631579   0.894736842105263
2.83333333333333                 100                   4                  17                -1.7                 0.9
2.83333333333333                 100                   4                  17   -1.71428571428571   0.904761904761905
2.83333333333333                 100                   4                  17   -1.72727272727273   0.909090909090909
2.83333333333333                 100                   4                  18   -1.65217391304348   0.891304347826087
2.83333333333333                 100                   4                  21   -1.66666666666667   0.895833333333333
2.83333333333333                 100                   4                  21               -1.68                 0.9
2.83333333333333                 100                   4                  21   -1.69230769230769   0.903846153846154
2.83333333333333                 100                   4                  21    -1.7037037037037   0.907407407407407
2.83333333333333                 100                   4                  21   -1.71428571428571   0.910714285714286
2.83333333333333                 100                   4                  21   -1.72413793103448   0.913793103448276
2.83333333333333                 100                   4                  21   -1.73333333333333   0.916666666666667
2.83333333333333                 100                   4                  21   -1.74193548387097   0.919354838709677
2.83333333333333                 100                   4                  24             -1.6875             0.90625
2.83333333333333                 100                   4                  27    -1.6969696969697   0.909090909090909
2.83333333333333                 100                   4                  29   -1.64705882352941   0.882352941176471
2.83333333333333                 100                   4                  33                -1.6   0.857142857142857
2.83333333333333                 100                   4                  35   -1.61111111111111   0.861111111111111
2.83333333333333                 100                   4                  35   -1.62162162162162   0.864864864864865
2.83333333333333                 100                   4                  35   -1.63157894736842   0.868421052631579
2.83333333333333                 100                   4                  35   -1.64102564102564   0.871794871794872
2.83333333333333                 100                   4                  35               -1.65               0.875
2.83333333333333                 100                   4                  35   -1.65853658536585   0.878048780487805
2.83333333333333                 100                   4                  35   -1.66666666666667   0.880952380952381
2.83333333333333                 100                   4                  35   -1.67441860465116   0.883720930232558
2.83333333333333                 100                   4                  35   -1.68181818181818   0.886363636363636
2.83333333333333                 100                   4                  35   -1.68888888888889   0.888888888888889
2.83333333333333                 100                   4                  35   -1.69565217391304   0.891304347826087
2.83333333333333                 100                   4                  35   -1.70212765957447   0.893617021276596
2.83333333333333                 100                   4                  35   -1.70833333333333   0.895833333333333
2.83333333333333                 100                   4                  35   -1.71428571428571   0.897959183673469
2.83333333333333                 100                   4                  35               -1.72                 0.9
2.83333333333333                 100                   4                  35   -1.72549019607843   0.901960784313726
2.83333333333333                 100                   4                  35   -1.73076923076923   0.903846153846154
2.83333333333333                 100                   4                  35   -1.73584905660377   0.905660377358491
2.83333333333333                 100                   4                  35   -1.74074074074074   0.907407407407407
2.83333333333333                 100                   4                  37   -1.70909090909091   0.890909090909091
2.83333333333333                 100                   4                  41   -1.71428571428571   0.892857142857143
2.83333333333333                 100                   4                  44   -1.68421052631579   0.885964912280702
2.83333333333333                 100                   4                  48    -1.6551724137931   0.879310344827586
2.83333333333333                 100                   4                  50    -1.6271186440678   0.872881355932203
2.83333333333333                 100                   4                  54                -1.6   0.866666666666667
2.83333333333333                 100                   4                  58   -1.57377049180328   0.860655737704918
2.83333333333333                 100                   4                  61   -1.58064516129032   0.862903225806452
2.83333333333333                 100                   4                  63   -1.58730158730159   0.865079365079365
2.83333333333333                 100                   4                  63            -1.59375           0.8671875
2.83333333333333                 100                   4                  63                -1.6   0.869230769230769
2.83333333333333                 100                   4                  63   -1.60606060606061   0.871212121212121
2.83333333333333                 100                   4                  63   -1.61194029850746   0.873134328358209
2.83333333333333                 100                   4                  63   -1.61764705882353               0.875
2.83333333333333                 100                   4                  63    -1.6231884057971   0.876811594202899
2.83333333333333                 100                   4                  63   -1.62857142857143   0.878571428571429
2.83333333333333                 100                   4                  63   -1.63380281690141   0.880281690140845
2.83333333333333                 100                   4                  63   -1.63888888888889   0.881944444444444
2.83333333333333                 100                   4                  63   -1.64383561643836   0.883561643835616
2.83333333333333                 100                   4                  63   -1.64864864864865   0.885135135135135
2.83333333333333                 100                   4                  63   -1.65333333333333   0.886666666666667
2.83333333333333                 100                   4                  63   -1.65789473684211   0.888157894736842
2.83333333333333                 100                   4                  63   -1.66233766233766    0.88961038961039
2.83333333333333                 100                   4                  63   -1.66666666666667   0.891025641025641
2.83333333333333                 100                   4                  63   -1.67088607594937   0.892405063291139
2.83333333333333                 100                   4                  63              -1.675             0.89375
2.83333333333333                 100                   4                  63   -1.67901234567901   0.895061728395062
2.83333333333333                 100                   4                  63   -1.68292682926829   0.896341463414634
2.83333333333333                 100                   4                  63   -1.68674698795181   0.897590361445783
2.83333333333333                 100                   4                  63   -1.69047619047619   0.898809523809524
2.83333333333333                 100                   4                  66   -1.67058823529412   0.894117647058824
2.83333333333333                 100                   4                  67   -1.67441860465116   0.895348837209302
2.83333333333333                 100                   4                  67   -1.67816091954023   0.896551724137931
2.83333333333333                 100                   4                  67   -1.68181818181818   0.897727272727273
2.83333333333333                 100                   4                  67   -1.68539325842697   0.898876404494382
2.83333333333333                 100                   4                  67   -1.68888888888889                 0.9
2.83333333333333                 100                   4                  67   -1.69230769230769   0.901098901098901
2.83333333333333                 100                   4                  67   -1.69565217391304   0.902173913043478
2.83333333333333                 100                   4                  70   -1.67741935483871   0.897849462365591
2.83333333333333                 100                   4                  74   -1.65957446808511   0.893617021276596
2.83333333333333                 100                   4                  78   -1.64210526315789   0.889473684210526
2.83333333333333                 100                   4                  81   -1.64583333333333            0.890625
2.83333333333333                 100                   4                  82   -1.62886597938144    0.88659793814433
2.83333333333333                 100                   4                  85   -1.61224489795918   0.877551020408163
2.83333333333333                 100                   4                  89   -1.61616161616162   0.878787878787879
2.83333333333333                 100                   4                  89               -1.62                0.88
2.88888888888889                 100                   4                   0                  -2                   1
2.88888888888889                 100                   4                   0                  -2                   1
2.88888888888889                 100                   4                   0                  -2                   1
2.88888888888889                 100                   4                   0                  -2                   1
2.88888888888889                 100                   4                   2                  -2                   1
2.88888888888889                 100                   4                   6   -1.66666666666667   0.833333333333333
2.88888888888889                 100                   4                  10   -1.42857142857143   0.714285714285714
2.88888888888889                 100                   4                  13               -1.25              0.6875
2.88888888888889                 100                   4                  15   -1.11111111111111   0.666666666666667
2.88888888888889                 100                   4                  18                -1.2                 0.7
2.88888888888889                 100                   4                  18   -1.27272727272727   0.727272727272727
2.88888888888889                 100                   4                  18   -1.33333333333333                0.75
2.88888888888889                 100                   4                  22   -1.38461538461538   0.769230769230769
2.88888888888889                 100                   4                  22   -1.42857142857143   0.785714285714286
2.88888888888889                 100                   4                  22   -1.46666666666667                 0.8
2.88888888888889                 100                   4                  22                -1.5              0.8125
2.88888888888889                 100                   4                  22   -1.52941176470588   0.823529411764706
2.88888888888889                 100                   4                  22   -1.55555555555556   0.833333333333333
2.88888888888889                 100                   4                  22   -1.57894736842105   0.842105263157895
2.88888888888889                 100                   4                  22                -1.6                0.85
2.88888888888889                 100                   4                  22   -1.61904761904762   0.857142857142857
2.88888888888889                 100                   4                  22   -1.63636363636364   0.863636363636364
2.88888888888889                 100                   4                  22   -1.65217391304348   0.869565217391304
2.88888888888889                 100                   4                  22   -1.66666666666667               0.875
2.88888888888889                 100                   4                  22               -1.68                0.88
2.88888888888889                 100                   4                  22   -1.69230769230769   0.884615384615385
2.88888888888889                 100                   4                  22    -1.7037037037037   0.888888888888889
2.88888888888889                 100                   4                  22   -1.71428571428571   0.892857142857143
2.88888888888889                 100                   4                  22   -1.72413793103448   0.896551724137931
2.88888888888889                 100                   4                  22   -1.73333333333333                 0.9
2.88888888888889                 100                   4                  22   -1.74193548387097   0.903225806451613
2.88888888888889                 100                   4                  22               -1.75             0.90625
2.88888888888889                 100                   4                  22   -1.75757575757576   0.909090909090909
2.88888888888889                 100                   4                  22   -1.76470588235294   0.911764705882353
2.88888888888889                 100                   4                  22   -1.77142857142857   0.914285714285714
2.88888888888889                 100                   4                  22   -1.77777777777778   0.916666666666667
2.88888888888889                 100                   4                  24   -1.78378378378378   0.918918918918919
2.88888888888889                 100                   4                  24   -1.78947368421053   0.921052631578947
2.88888888888889                 100                   4                  24   -1.79487179487179   0.923076923076923
2.88888888888889                 100                   4                  24                -1.8               0.925
2.88888888888889                 100                   4                  24   -1.80487804878049   0.926829268292683
2.88888888888889                 100                   4                  24   -1.80952380952381   0.928571428571429
2.88888888888889                 100                   4                  24   -1.81395348837209   0.930232558139535
2.88888888888889                 100                   4                  24   -1.81818181818182   0.931818181818182
2.88888888888889                 100                   4                  24   -1.82222222222222   0.933333333333333
2.88888888888889                 100                   4                  24   -1.82608695652174   0.934782608695652
2.88888888888889                 100                   4                  24   -1.82978723404255   0.936170212765957
2.88888888888889                 100                   4                  26   -1.83333333333333              0.9375
2.88888888888889                 100                   4                  26   -1.83673469387755   0.938775510204082
2.88888888888889                 100                   4                  26               -1.84                0.94
2.88888888888889                 100                   4                  27   -1.80392156862745   0.931372549019608
2.88888888888889                 100                   4                  31   -1.76923076923077   0.923076923076923
2.88888888888889                 100                   4                  33   -1.73584905660377   0.915094339622642
2.88888888888889                 100                   4                  34   -1.74074074074074   0.916666666666667
2.88888888888889                 100                   4                  34   -1.74545454545455   0.918181818181818
2.88888888888889                 100                   4                  34               -1.75   0.919642857142857
2.88888888888889                 100                   4                  34   -1.75438596491228   0.921052631578947
2.88888888888889                 100                   4                  34   -1.75862068965517   0.922413793103448
2.88888888888889                 100                   4                  34   -1.76271186440678   0.923728813559322
2.88888888888889                 100                   4                  34   -1.76666666666667               0.925
2.88888888888889                 100                   4                  38   -1.77049180327869   0.926229508196721
2.88888888888889                 100                   4                  38    -1.7741935483871    0.92741935483871
2.88888888888889                 100                   4                  38   -1.77777777777778   0.928571428571429
2.88888888888889                 100                   4                  38            -1.78125           0.9296875
2.88888888888889                 100                   4                  38   -1.78461538461538   0.930769230769231
2.88888888888889                 100                   4                  38   -1.78787878787879   0.931818181818182
2.88888888888889                 100                   4                  38    -1.7910447761194   0.932835820895522
2.88888888888889                 100                   4                  38   -1.79411764705882   0.933823529411765
2.88888888888889                 100                   4                  38   -1.79710144927536   0.934782608695652
2.88888888888889                 100                   4                  38                -1.8   0.935714285714286
2.88888888888889                 100                   4                  38   -1.80281690140845   0.936619718309859
2.88888888888889                 100                   4                  40   -1.77777777777778   0.923611111111111
2.88888888888889                 100                   4                  42   -1.78082191780822   0.924657534246575
2.88888888888889                 100                   4                  43   -1.75675675675676   0.918918918918919
2.88888888888889                 100                   4                  44               -1.76                0.92
2.88888888888889                 100                   4                  44   -1.76315789473684   0.921052631578947
2.88888888888889                 100                   4                  44   -1.76623376623377   0.922077922077922
2.88888888888889                 100                   4                  44   -1.76923076923077   0.923076923076923
2.88888888888889                 100                   4                  44   -1.77215189873418   0.924050632911392
2.88888888888889                 100                   4                  44              -1.775               0.925
2.88888888888889                 100                   4                  44   -1.77777777777778   0.925925925925926
2.88888888888889                 100                   4                  44   -1.78048780487805   0.926829268292683
2.88888888888889                 100                   4                  44   -1.78313253012048   0.927710843373494
2.88888888888889                 100                   4                  44   -1.78571428571429   0.928571428571429
2.88888888888889                 100                   4                  44   -1.78823529411765   0.929411764705882
2.88888888888889                 100                   4                  44    -1.7906976744186   0.930232558139535
2.88888888888889                 100                   4                  44   -1.79310344827586   0.931034482758621
2.88888888888889                 100                   4                  44   -1.79545454545455   0.931818181818182
2.88888888888889                 100                   4                  45    -1.7752808988764   0.926966292134832
2.88888888888889                 100                   4                  48   -1.77777777777778   0.927777777777778
2.88888888888889                 100                   4                  51   -1.75824175824176   0.923076923076923
2.88888888888889                 100                   4                  54   -1.73913043478261    0.91304347826087
2.88888888888889                 100                   4                  58   -1.74193548387097   0.913978494623656
2.88888888888889                 100                   4                  58   -1.74468085106383   0.914893617021277
2.88888888888889                 100                   4                  60   -1.74736842105263    0.91578947368421
2.88888888888889                 100                   4                  60               -1.75   0.916666666666667
2.88888888888889                 100                   4                  60   -1.75257731958763   0.917525773195876
2.88888888888889                 100                   4                  60   -1.75510204081633   0.918367346938776
2.88888888888889                 100                   4                  60   -1.75757575757576   0.919191919191919
2.88888888888889                 100                   4                  60               -1.76                0.92
2.94444444444444                 100                   4                   3                   0                 0.5
2.94444444444444                 100                   4                   4                  -1                0.75
2.94444444444444                 100                   4                   8  -0.666666666666667                 0.5
2.94444444444444                 100                   4                  11                -0.5                 0.5
2.94444444444444                 100                   4                  14                -0.8                 0.6
2.94444444444444                 100                   4                  17  -0.666666666666667   0.583333333333333
2.94444444444444                 100                   4                  21  -0.571428571428571   0.571428571428571
2.94444444444444                 100                   4                  24                -0.5                 0.5
2.94444444444444                 100                   4                  28  -0.666666666666667   0.555555555555556
2.94444444444444                 100                   4                  28                -0.8                 0.6
2.94444444444444                 100                   4                  28  -0.909090909090909   0.636363636363636
2.94444444444444                 100                   4                  28                  -1   0.666666666666667
2.94444444444444                 100                   4                  28   -1.07692307692308   0.692307692307692
2.94444444444444                 100                   4                  28   -1.14285714285714   0.714285714285714
2.94444444444444                 100                   4                  28                -1.2   0.733333333333333
2.94444444444444                 100                   4                  28               -1.25                0.75
2.94444444444444                 100                   4                  31   -1.17647058823529   0.735294117647059
2.94444444444444                 100                   4                  35   -1.11111111111111   0.722222222222222
2.94444444444444                 100                   4                  36   -1.15789473684211   0.736842105263158
2.94444444444444                 100                   4                  36                -1.2                0.75
2.94444444444444                 100                   4                  36   -1.23809523809524   0.761904761904762
2.94444444444444                 100                   4                  36   -1.27272727272727   0.772727272727273
2.94444444444444                 100                   4                  36   -1.30434782608696   0.782608695652174
2.94444444444444                 100                   4                  36   -1.33333333333333   0.791666666666667
2.94444444444444                 100                   4                  36               -1.36                 0.8
2.94444444444444                 100                   4                  36   -1.38461538461538   0.807692307692308
2.94444444444444                 100                   4                  39   -1.33333333333333   0.796296296296296
2.94444444444444                 100                   4                  42   -1.35714285714286   0.803571428571429
2.94444444444444                 100                   4                  43   -1.31034482758621   0.793103448275862
2.94444444444444                 100                   4                  46   -1.33333333333333                 0.8
2.94444444444444                 100                   4                  46   -1.35483870967742   0.806451612903226
2.94444444444444                 100                   4                  46              -1.375              0.8125
2.94444444444444                 100                   4                  46   -1.39393939393939   0.818181818181818
2.94444444444444                 100                   4                  46   -1.41176470588235   0.823529411764706
2.94444444444444                 100                   4                  46   -1.42857142857143   0.828571428571429
2.94444444444444                 100                   4                  46   -1.44444444444444   0.833333333333333
2.94444444444444                 100                   4                  46   -1.45945945945946   0.837837837837838
2.94444444444444                 100                   4                  46   -1.47368421052632   0.842105263157895
2.94444444444444                 100                   4                  46   -1.48717948717949   0.846153846153846
2.94444444444444                 100                   4                  50               -1.45               0.825
2.94444444444444                 100                   4                  52   -1.46341463414634   0.829268292682927
2.94444444444444                 100                   4                  52   -1.47619047619048   0.833333333333333
2.94444444444444                 100                   4                  52   -1.48837209302326   0.837209302325581
2.94444444444444                 100                   4                  52                -1.5   0.840909090909091
2.94444444444444                 100                   4                  52   -1.51111111111111   0.844444444444444
2.94444444444444                 100                   4                  52   -1.52173913043478   0.847826086956522
2.94444444444444                 100                   4                  52   -1.53191489361702   0.851063829787234
2.94444444444444                 100                   4                  52   -1.54166666666667   0.854166666666667
2.94444444444444                 100                   4                  52   -1.55102040816327   0.857142857142857
2.94444444444444                 100                   4                  52               -1.56                0.86
2.94444444444444                 100                   4                  52   -1.56862745098039   0.862745098039216
2.94444444444444                 100                   4                  52   -1.57692307692308   0.865384615384615
2.94444444444444                 100                   4                  52   -1.58490566037736   0.867924528301887
2.94444444444444                 100                   4                  52   -1.59259259259259    0.87037037037037
2.94444444444444                 100                   4                  52                -1.6   0.872727272727273
2.94444444444444                 100                   4                  52   -1.60714285714286               0.875
2.94444444444444                 100                   4                  52    -1.6140350877193    0.87719298245614
2.94444444444444                 100                   4                  52   -1.62068965517241   0.879310344827586
2.94444444444444                 100                   4                  52    -1.6271186440678    0.88135593220339
2.94444444444444                 100                   4                  52   -1.63333333333333   0.883333333333333
2.94444444444444                 100                   4                  52   -1.63934426229508   0.885245901639344
2.94444444444444                 100                   4                  52   -1.64516129032258   0.887096774193548
2.94444444444444                 100                   4                  55   -1.61904761904762   0.880952380952381
2.94444444444444                 100                   4                  58              -1.625           0.8828125
2.94444444444444                 100                   4                  58   -1.63076923076923   0.884615384615385
2.94444444444444                 100                   4                  58   -1.63636363636364   0.886363636363636
2.94444444444444                 100                   4                  58   -1.64179104477612   0.888059701492537
2.94444444444444                 100                   4                  58   -1.64705882352941   0.889705882352941
2.94444444444444                 100                   4                  58   -1.65217391304348   0.891304347826087
2.94444444444444                 100                   4                  58   -1.65714285714286   0.892857142857143
2.94444444444444                 100                   4                  58   -1.66197183098592   0.894366197183099
2.94444444444444                 100                   4                  58   -1.66666666666667   0.895833333333333
2.94444444444444                 100                   4                  58   -1.67123287671233   0.897260273972603
2.94444444444444                 100                   4                  58   -1.67567567567568   0.898648648648649
2.94444444444444                 100                   4                  58               -1.68                 0.9
2.94444444444444                 100                   4                  58   -1.68421052631579   0.901315789473684
2.94444444444444                 100                   4                  58   -1.68831168831169   0.902597402597403
