T        MC_cycles-ac             N_spins      accepted flips               <E>/N             <|M|>/N
2.4                1000                 400                4167               -1.31              -0.735
2.4                1000                 400                4235               -1.54              -0.825
2.4                1000                 400                4281               -1.63              -0.885
2.4                1000                 400                4342               -1.44               -0.82
2.4                1000                 400                4413               -1.35              -0.735
2.4                1000                 400                4511               -1.35              -0.735
2.4                1000                 400                4590               -1.42               -0.75
2.4                1000                 400                4656               -1.47               -0.79
2.4                1000                 400                4749                -1.4              -0.755
2.4                1000                 400                4833                -1.4              -0.745
2.4                1000                 400                4921               -1.44              -0.805
2.4                1000                 400                5016               -1.46               -0.75
2.4                1000                 400                5094               -1.34               -0.69
2.4                1000                 400                5181               -1.43              -0.675
2.4                1000                 400                5269               -1.43              -0.695
2.4                1000                 400                5349               -1.34              -0.705
2.4                1000                 400                5448               -1.36               -0.75
2.4                1000                 400                5539               -1.36              -0.745
2.4                1000                 400                5628               -1.35               -0.72
2.4                1000                 400                5739               -1.36              -0.685
2.4                1000                 400                5831               -1.44              -0.735
2.4                1000                 400                5940               -1.35                -0.7
2.4                1000                 400                6035                -1.4              -0.725
2.4                1000                 400                6128               -1.32               -0.68
2.4                1000                 400                6237               -1.21              -0.605
2.4                1000                 400                6342               -1.33                -0.7
2.4                1000                 400                6435               -1.29              -0.635
2.4                1000                 400                6531               -1.44              -0.725
2.4                1000                 400                6594               -1.41               -0.72
2.4                1000                 400                6666               -1.43                -0.7
2.4                1000                 400                6758               -1.33               -0.64
2.4                1000                 400                6856               -1.27               -0.65
2.4                1000                 400                6951               -1.32              -0.645
2.4                1000                 400                7038               -1.39               -0.69
2.4                1000                 400                7131               -1.46              -0.765
2.4                1000                 400                7193               -1.48              -0.765
2.4                1000                 400                7269               -1.48              -0.755
2.4                1000                 400                7338               -1.43               -0.75
2.4                1000                 400                7407               -1.42              -0.765
2.4                1000                 400                7489               -1.37              -0.715
2.4                1000                 400                7578               -1.44               -0.76
2.4                1000                 400                7653               -1.46              -0.765
2.4                1000                 400                7731               -1.43              -0.765
2.4                1000                 400                7816                -1.4               -0.75
2.4                1000                 400                7911               -1.37              -0.745
2.4                1000                 400                7992               -1.37               -0.73
2.4                1000                 400                8065               -1.35              -0.725
2.4                1000                 400                8129               -1.44              -0.735
2.4                1000                 400                8200               -1.43               -0.75
2.4                1000                 400                8286               -1.23               -0.71
2.4                1000                 400                8373               -1.19              -0.675
2.4                1000                 400                8495               -1.27              -0.675
2.4                1000                 400                8587               -1.25              -0.675
2.4                1000                 400                8704               -1.26               -0.62
2.4                1000                 400                8829               -1.13              -0.555
2.4                1000                 400                8948               -1.12               -0.51
2.4                1000                 400                9072               -0.99               -0.43
2.4                1000                 400                9198               -1.06               -0.37
2.4                1000                 400                9354               -1.01               -0.33
2.4                1000                 400                9498               -0.95               -0.29
2.4                1000                 400                9642               -0.96               -0.42
2.4                1000                 400                9771               -1.17              -0.345
2.4                1000                 400                9880               -1.27               -0.41
2.4                1000                 400                9991               -1.12              -0.395
2.4                1000                 400               10097               -1.13              -0.355
2.4                1000                 400               10200               -1.22               -0.41
2.4                1000                 400               10312               -1.15               -0.44
2.4                1000                 400               10426               -1.18                -0.5
2.4                1000                 400               10519               -1.35              -0.565
2.4                1000                 400               10616               -1.25               -0.53
2.4                1000                 400               10750               -1.13               -0.48
2.4                1000                 400               10853               -1.16              -0.415
2.4                1000                 400               10983               -1.17              -0.485
2.4                1000                 400               11110               -1.15               -0.48
2.4                1000                 400               11217               -1.15              -0.445
2.4                1000                 400               11327               -1.32              -0.465
2.4                1000                 400               11434               -1.19               -0.43
2.4                1000                 400               11539                -1.3              -0.505
2.4                1000                 400               11632               -1.31               -0.53
2.4                1000                 400               11743               -1.17              -0.525
2.4                1000                 400               11857               -1.18              -0.555
2.4                1000                 400               11980               -1.11                -0.5
2.4                1000                 400               12105               -1.18              -0.605
2.4                1000                 400               12210               -1.13               -0.61
2.4                1000                 400               12325               -1.19              -0.605
2.4                1000                 400               12445               -1.22              -0.675
2.4                1000                 400               12558               -1.05               -0.54
2.4                1000                 400               12703               -1.08              -0.525
2.4                1000                 400               12827               -1.19              -0.625
2.4                1000                 400               12913               -1.31              -0.675
2.4                1000                 400               12990                -1.3               -0.72
2.4                1000                 400               13077               -1.37              -0.795
2.4                1000                 400               13150               -1.41               -0.79
2.4                1000                 400               13234               -1.46                -0.8
2.4                1000                 400               13300               -1.52               -0.78
2.4                1000                 400               13392               -1.29               -0.67
2.4                1000                 400               13487               -1.32              -0.675
2.4                1000                 400               13596               -1.29               -0.69
2.4                1000                 400               13688               -1.28               -0.66
2.4                1000                 400               13789               -1.18              -0.605
2.4                1000                 400               13916               -1.14               -0.47
2.4                1000                 400               14040                  -1               -0.51
2.4                1000                 400               14184               -0.91               -0.47
2.4                1000                 400               14335               -0.96              -0.525
2.4                1000                 400               14457               -1.14              -0.525
2.4                1000                 400               14591               -1.08              -0.495
2.4                1000                 400               14754               -0.92                -0.4
2.4                1000                 400               14894                -1.1               -0.44
2.4                1000                 400               15019               -1.14              -0.385
2.4                1000                 400               15145               -1.26              -0.425
2.4                1000                 400               15243               -1.28              -0.425
2.4                1000                 400               15361                -1.3              -0.395
2.4                1000                 400               15460               -1.39               -0.42
2.4                1000                 400               15548               -1.22               -0.41
2.4                1000                 400               15647               -1.21              -0.425
2.4                1000                 400               15756               -1.22               -0.34
2.4                1000                 400               15859               -1.23              -0.265
2.4                1000                 400               15965               -1.24              -0.245
2.4                1000                 400               16072               -1.23               -0.24
2.4                1000                 400               16190               -1.18               -0.25
2.4                1000                 400               16290               -1.24               -0.33
2.4                1000                 400               16410               -1.07               -0.36
2.4                1000                 400               16532               -1.18                -0.4
2.4                1000                 400               16638               -1.17               -0.39
2.4                1000                 400               16757               -1.16              -0.425
2.4                1000                 400               16860               -1.19               -0.45
2.4                1000                 400               16978               -1.26               -0.52
2.4                1000                 400               17081                -1.2              -0.485
2.4                1000                 400               17216               -1.24               -0.55
2.4                1000                 400               17323               -1.38              -0.515
2.4                1000                 400               17429               -1.38              -0.485
2.4                1000                 400               17525               -1.44              -0.425
2.4                1000                 400               17623               -1.28              -0.405
2.4                1000                 400               17741               -1.27              -0.415
2.4                1000                 400               17838               -1.15               -0.34
2.4                1000                 400               17976               -1.33               -0.35
2.4                1000                 400               18090               -1.22               -0.34
2.4                1000                 400               18213               -1.28              -0.335
2.4                1000                 400               18316               -1.25               -0.34
2.4                1000                 400               18428                -1.2               -0.37
2.4                1000                 400               18563               -1.08              -0.335
2.4                1000                 400               18686               -1.14               -0.32
2.4                1000                 400               18811               -1.03              -0.345
2.4                1000                 400               18966                  -1               -0.38
2.4                1000                 400               19111               -1.13              -0.335
2.4                1000                 400               19203               -1.32              -0.225
2.4                1000                 400               19300               -1.32                -0.3
2.4                1000                 400               19397               -1.32              -0.295
2.4                1000                 400               19510               -1.36               -0.31
2.4                1000                 400               19614               -1.28               -0.21
2.4                1000                 400               19738               -1.17               -0.15
2.4                1000                 400               19857               -1.19              -0.125
2.4                1000                 400               19957               -1.19              -0.075
2.4                1000                 400               20063               -1.25              -0.025
2.4                1000                 400               20164               -1.31                0.06
2.4                1000                 400               20284               -1.23                0.03
2.4                1000                 400               20393               -1.19               0.075
2.4                1000                 400               20515               -1.05               0.155
2.4                1000                 400               20653               -1.11               0.145
2.4                1000                 400               20773               -1.16               0.125
2.4                1000                 400               20908               -0.99                0.07
2.4                1000                 400               21042               -1.16                0.06
2.4                1000                 400               21164               -1.15                0.15
2.4                1000                 400               21276               -1.16                0.19
2.4                1000                 400               21383               -1.25               0.175
2.4                1000                 400               21473               -1.28               0.125
2.4                1000                 400               21574               -1.25                0.11
2.4                1000                 400               21679               -1.24               0.045
2.4                1000                 400               21805               -1.16               0.145
2.4                1000                 400               21914               -1.16                0.17
2.4                1000                 400               22031               -1.16               0.115
2.4                1000                 400               22158               -1.09                0.09
2.4                1000                 400               22264               -1.13                0.15
2.4                1000                 400               22392               -1.15                0.02
2.4                1000                 400               22497               -1.17               0.045
2.4                1000                 400               22600               -1.17                0.08
2.4                1000                 400               22721                -1.1               0.085
2.4                1000                 400               22847                -1.3               0.095
2.4                1000                 400               22978               -1.12                0.06
2.4                1000                 400               23107               -1.04               0.095
2.4                1000                 400               23255               -1.14               0.105
2.4                1000                 400               23371               -1.17               0.045
2.4                1000                 400               23475               -1.21               0.065
2.4                1000                 400               23580               -1.21                0.03
2.4                1000                 400               23678               -1.24               -0.03
2.4                1000                 400               23784               -1.15                   0
2.4                1000                 400               23905               -1.07               0.035
2.4                1000                 400               24045               -1.17               0.165
2.4                1000                 400               24150               -1.14                0.14
2.4                1000                 400               24271               -1.13               0.105
2.4                1000                 400               24379               -1.21               0.135
2.4                1000                 400               24485               -1.31               0.055
2.4                1000                 400               24590               -1.32                0.05
2.4                1000                 400               24689               -1.31               0.015
2.4                1000                 400               24789               -1.21               0.065
2.4                1000                 400               24910               -1.15               -0.05
2.4                1000                 400               25009                -1.3              -0.035
2.4                1000                 400               25125               -1.27               0.025
2.4                1000                 400               25233               -1.19              -0.025
2.4                1000                 400               25359               -1.04              -0.005
2.4                1000                 400               25500               -1.22               -0.02
2.4                1000                 400               25610               -1.15                0.03
2.4                1000                 400               25735               -1.09               0.085
2.4                1000                 400               25867               -1.14               0.175
2.4                1000                 400               25980               -1.22                0.19
2.4                1000                 400               26121               -1.15               0.165
2.4                1000                 400               26248               -1.08                0.21
2.4                1000                 400               26379               -1.18               0.255
2.4                1000                 400               26503               -1.28               0.345
2.4                1000                 400               26589                -1.3               0.315
2.4                1000                 400               26679               -1.32               0.245
2.4                1000                 400               26783                -1.3               0.305
2.4                1000                 400               26882                -1.3                 0.3
2.4                1000                 400               26993               -1.31               0.345
2.4                1000                 400               27083                -1.3               0.365
2.4                1000                 400               27193               -1.33               0.265
2.4                1000                 400               27303               -1.15               0.205
2.4                1000                 400               27419               -1.12               0.145
2.4                1000                 400               27523               -1.15               0.175
2.4                1000                 400               27651               -1.15               0.185
2.4                1000                 400               27756               -1.23                0.19
2.4                1000                 400               27869               -1.17               0.145
2.4                1000                 400               27992               -1.26                0.11
2.4                1000                 400               28091               -1.35               0.025
2.4                1000                 400               28214               -1.27               -0.09
2.4                1000                 400               28312               -1.27               -0.07
2.4                1000                 400               28426               -1.21               -0.06
2.4                1000                 400               28536               -1.21               -0.09
2.4                1000                 400               28630               -1.34               -0.14
2.4                1000                 400               28726               -1.28               -0.11
2.4                1000                 400               28830               -1.36               -0.13
2.4                1000                 400               28908               -1.41               -0.12
2.4                1000                 400               29007               -1.29              -0.095
2.4                1000                 400               29107               -1.31              -0.115
2.4                1000                 400               29229               -1.28              -0.105
2.4                1000                 400               29321                -1.3              -0.155
2.4                1000                 400               29425               -1.22              -0.215
2.4                1000                 400               29525                -1.3              -0.215
2.4                1000                 400               29639                -1.2              -0.215
2.4                1000                 400               29773               -1.07              -0.145
2.4                1000                 400               29900               -1.23               -0.23
2.4                1000                 400               30041               -1.23              -0.235
2.4                1000                 400               30160               -1.19               -0.25
2.4                1000                 400               30258               -1.23               -0.29
2.4                1000                 400               30383               -1.08              -0.305
2.4                1000                 400               30509                -1.1              -0.375
2.4                1000                 400               30646               -1.16               -0.28
2.4                1000                 400               30758               -1.26               -0.28
2.4                1000                 400               30887               -1.28              -0.335
2.4                1000                 400               30997               -1.12              -0.275
2.4                1000                 400               31120               -1.15               -0.26
2.4                1000                 400               31245               -1.12              -0.185
2.4                1000                 400               31379               -0.97              -0.065
2.4                1000                 400               31534               -1.06               -0.11
2.4                1000                 400               31660               -0.96               -0.16
2.4                1000                 400               31802               -0.93               -0.15
2.4                1000                 400               31949               -1.07              -0.195
2.4                1000                 400               32058                -1.2               -0.26
2.4                1000                 400               32167               -1.22              -0.225
2.4                1000                 400               32282               -1.26               -0.24
2.4                1000                 400               32405                -1.2              -0.265
2.4                1000                 400               32500               -1.34               -0.17
2.4                1000                 400               32572               -1.22               -0.11
2.4                1000                 400               32684               -1.38               -0.06
2.4                1000                 400               32797               -1.21               0.055
2.4                1000                 400               32902               -1.27                0.01
2.4                1000                 400               33011               -1.24               0.055
2.4                1000                 400               33128               -1.08                0.07
2.4                1000                 400               33234               -1.11                0.06
2.4                1000                 400               33361               -1.21               0.045
2.4                1000                 400               33470                -1.2               -0.02
2.4                1000                 400               33592               -1.11               -0.01
2.4                1000                 400               33734               -1.09               -0.13
2.4                1000                 400               33865               -1.14              -0.185
2.4                1000                 400               33976               -1.19               -0.19
2.4                1000                 400               34085               -1.27              -0.225
2.4                1000                 400               34222               -1.17               -0.26
2.4                1000                 400               34357               -1.08              -0.225
2.4                1000                 400               34471               -1.14              -0.275
2.4                1000                 400               34604               -1.17               -0.33
2.4                1000                 400               34733               -1.21              -0.385
2.4                1000                 400               34857                -1.2              -0.415
2.4                1000                 400               34984               -1.15               -0.48
2.4                1000                 400               35104               -1.17               -0.49
2.4                1000                 400               35198               -1.25               -0.53
2.4                1000                 400               35294               -1.34               -0.51
2.4                1000                 400               35393               -1.35              -0.555
2.4                1000                 400               35485               -1.36              -0.555
2.4                1000                 400               35560                -1.4               -0.58
2.4                1000                 400               35644               -1.31               -0.59
2.4                1000                 400               35758               -1.22                -0.5
2.4                1000                 400               35861               -1.25              -0.575
2.4                1000                 400               35958               -1.24                -0.6
2.4                1000                 400               36047               -1.27              -0.605
2.4                1000                 400               36140               -1.37               -0.54
2.4                1000                 400               36228               -1.27               -0.53
2.4                1000                 400               36325               -1.39              -0.555
2.4                1000                 400               36412               -1.21               -0.48
2.4                1000                 400               36512               -1.18               -0.48
2.4                1000                 400               36616                -1.3               -0.43
2.4                1000                 400               36702               -1.25               -0.44
2.4                1000                 400               36819               -1.22              -0.445
2.4                1000                 400               36935               -1.23              -0.455
2.4                1000                 400               37050               -1.17               -0.44
2.4                1000                 400               37170               -1.21               -0.47
2.4                1000                 400               37292               -1.15               -0.49
2.4                1000                 400               37410               -1.27               -0.51
2.4                1000                 400               37492               -1.28               -0.51
2.4                1000                 400               37606               -1.25               -0.55
2.4                1000                 400               37724               -1.24               -0.57
2.4                1000                 400               37830               -1.31               -0.54
2.4                1000                 400               37929               -1.35              -0.615
2.4                1000                 400               38012               -1.41               -0.71
2.4                1000                 400               38104               -1.35               -0.74
2.4                1000                 400               38182               -1.57               -0.76
2.4                1000                 400               38243               -1.55              -0.775
2.4                1000                 400               38322               -1.47               -0.72
2.4                1000                 400               38412               -1.32               -0.66
2.4                1000                 400               38530               -1.17               -0.64
2.4                1000                 400               38649               -1.17              -0.595
2.4                1000                 400               38771               -1.14              -0.615
2.4                1000                 400               38879                -1.2              -0.635
2.4                1000                 400               38991               -1.22              -0.625
2.4                1000                 400               39080               -1.33               -0.66
2.4                1000                 400               39167               -1.29              -0.665
2.4                1000                 400               39266               -1.17               -0.58
2.4                1000                 400               39386               -1.23               -0.63
2.4                1000                 400               39477               -1.27              -0.675
2.4                1000                 400               39591               -1.33              -0.685
2.4                1000                 400               39690               -1.31               -0.69
2.4                1000                 400               39779               -1.42              -0.775
2.4                1000                 400               39856               -1.38               -0.78
2.4                1000                 400               39937                -1.3              -0.725
2.4                1000                 400               40024               -1.29               -0.71
2.4                1000                 400               40127               -1.31              -0.655
2.4                1000                 400               40218               -1.31               -0.63
2.4                1000                 400               40321               -1.23              -0.545
2.4                1000                 400               40418               -1.29               -0.65
2.4                1000                 400               40498               -1.38               -0.71
2.4                1000                 400               40577               -1.48              -0.765
2.4                1000                 400               40661               -1.49              -0.775
2.4                1000                 400               40734               -1.43               -0.79
2.4                1000                 400               40804               -1.44               -0.77
2.4                1000                 400               40888               -1.53               -0.81
2.4                1000                 400               40935               -1.61              -0.845
2.4                1000                 400               41006               -1.46               -0.77
2.4                1000                 400               41081               -1.33              -0.705
2.4                1000                 400               41190               -1.15               -0.69
2.4                1000                 400               41303               -1.24              -0.675
2.4                1000                 400               41394                -1.3               -0.72
2.4                1000                 400               41468               -1.32               -0.72
2.4                1000                 400               41549               -1.45              -0.755
2.4                1000                 400               41624               -1.37               -0.76
2.4                1000                 400               41713                -1.4              -0.765
2.4                1000                 400               41780               -1.56               -0.86
2.4                1000                 400               41848               -1.45               -0.82
2.4                1000                 400               41916               -1.54               -0.84
2.4                1000                 400               41991               -1.53              -0.845
2.4                1000                 400               42063               -1.47              -0.805
2.4                1000                 400               42153                -1.4              -0.795
2.4                1000                 400               42237               -1.25              -0.725
2.4                1000                 400               42339               -1.35              -0.745
2.4                1000                 400               42423               -1.44              -0.785
2.4                1000                 400               42489               -1.38              -0.765
2.4                1000                 400               42574               -1.41               -0.77
2.4                1000                 400               42648               -1.54               -0.78
2.4                1000                 400               42709                -1.7              -0.865
2.4                1000                 400               42785               -1.46              -0.775
2.4                1000                 400               42862               -1.35               -0.69
2.4                1000                 400               42954               -1.43               -0.74
2.4                1000                 400               43063               -1.33              -0.695
2.4                1000                 400               43172               -1.27               -0.62
2.4                1000                 400               43271               -1.43              -0.685
2.4                1000                 400               43350               -1.52               -0.73
2.4                1000                 400               43428               -1.38               -0.69
2.4                1000                 400               43503               -1.35              -0.655
2.4                1000                 400               43598               -1.36               -0.67
2.4                1000                 400               43685                -1.4              -0.715
2.4                1000                 400               43760               -1.46               -0.72
2.4                1000                 400               43834               -1.45               -0.74
2.4                1000                 400               43927                -1.3              -0.655
2.4                1000                 400               44011               -1.38              -0.665
2.4                1000                 400               44096               -1.41               -0.68
2.4                1000                 400               44178                -1.5               -0.74
2.4                1000                 400               44252               -1.41                -0.7
2.4                1000                 400               44327               -1.32              -0.655
2.4                1000                 400               44411               -1.35              -0.675
2.4                1000                 400               44475               -1.37              -0.695
2.4                1000                 400               44561                -1.4              -0.695
2.4                1000                 400               44644               -1.46               -0.75
2.4                1000                 400               44726                -1.4               -0.67
2.4                1000                 400               44801               -1.46              -0.735
2.4                1000                 400               44881               -1.35              -0.735
2.4                1000                 400               44989               -1.29              -0.695
2.4                1000                 400               45088               -1.44               -0.75
2.4                1000                 400               45169               -1.47              -0.735
2.4                1000                 400               45231               -1.51              -0.775
2.4                1000                 400               45311                -1.4              -0.675
2.4                1000                 400               45383               -1.36              -0.685
2.4                1000                 400               45464               -1.33               -0.59
2.4                1000                 400               45569               -1.35              -0.615
2.4                1000                 400               45661               -1.29              -0.645
2.4                1000                 400               45748               -1.31               -0.64
2.4                1000                 400               45854               -1.26               -0.63
2.4                1000                 400               45954               -1.25               -0.63
2.4                1000                 400               46065                -1.1              -0.565
2.4                1000                 400               46203               -1.18              -0.555
2.4                1000                 400               46313               -1.27              -0.635
2.4                1000                 400               46410               -1.31               -0.67
2.4                1000                 400               46513               -1.35              -0.695
2.4                1000                 400               46618               -1.31               -0.66
2.4                1000                 400               46731               -1.26              -0.655
2.4                1000                 400               46833               -1.19              -0.575
2.4                1000                 400               46934               -1.31               -0.61
2.4                1000                 400               47043               -1.25              -0.585
2.4                1000                 400               47145               -1.33              -0.675
2.4                1000                 400               47226               -1.25                -0.6
2.4                1000                 400               47353               -1.01              -0.485
2.4                1000                 400               47495               -1.09              -0.535
2.4                1000                 400               47618               -1.15               -0.51
2.4                1000                 400               47744               -1.17               -0.47
2.4                1000                 400               47857                -1.3              -0.585
2.4                1000                 400               47965               -1.32              -0.545
2.4                1000                 400               48057               -1.28              -0.495
2.4                1000                 400               48171                -1.3              -0.495
2.4                1000                 400               48291               -1.12              -0.415
2.4                1000                 400               48417               -1.17              -0.465
2.4                1000                 400               48544               -1.25               -0.48
2.4                1000                 400               48646                -1.3               -0.47
2.4                1000                 400               48761               -1.22              -0.415
2.4                1000                 400               48869               -1.27              -0.405
2.4                1000                 400               48969               -1.25              -0.395
2.4                1000                 400               49079               -1.21              -0.405
